word1,word2,n,decade
mob,spirit,5,1900
mob,takes,5,1900
mob,threatened,5,1900
mob,tonight,5,1900
mortally,wounded,5,1900
national,bank,5,1900
negro,arrested,5,1900
negro,lynch,5,1900
negro,murderers,5,1900
negro,section,5,1900
negro,suspects,5,1900
negro,tramp,5,1900
negroes,arrested,5,1900
news,reached,5,1900
night,riders,5,1900
northern,people,5,1900
nov,24,5,1900
oak,tree,5,1900
officers,found,5,1900
owensboro,ky,5,1900
paris,mo,5,1900
perry,county,5,1900
persons,killed,5,1900
plead,guilty,5,1900
police,officer,5,1900
president,mckinley,5,1900
public,opinion,5,1900
race,riots,5,1900
railroad,bridge,5,1900
real,estate,5,1900
red,rock,5,1900
rock,island,5,1900
rowan,county,5,1900
samuel,mitchell,5,1900
sheriff,cook,5,1900
sheriff,fenton,5,1900
sheriff,freeman,5,1900
sheriff's,house,5,1900
smithville,tenn,5,1900
st,paul,5,1900
sunday,evening,5,1900
tenn,march,5,1900
thirty,days,5,1900
time,ago,5,1900
tuesday,morning,5,1900
van,cleave,5,1900
vicksburg,miss,5,1900
walter,carter,5,1900
west,virginia,5,1900
24three,negroes,4,1900
8,10a,4,1900
8,30,4,1900
abiding,citizens,4,1900
aged,17,4,1900
aged,19,4,1900
aged,negro,4,1900
aged,white,4,1900
ala,feb,4,1900
albany,ga,4,1900
alleged,assault,4,1900
april,16,4,1900
argenta,ark,4,1900
ark,july,4,1900
asotin,county,4,1900
assault,committed,4,1900
attempted,criminal,4,1900
aug,29,4,1900
aug,6,4,1900
awaiting,trial,4,1900
badly,beaten,4,1900
bainbridge,ga,4,1900
basin,wyo,4,1900
bishop,matz,4,1900
black,pearl,4,1900
bluff,ark,4,1900
bowling,green,4,1900
brutally,assaulted,4,1900
burned,negro,4,1900
butcher,knife,4,1900
byron,ga,4,1900
camden,ark,4,1900
captain,rankin,4,1900
charles,ark,4,1900
chesterfield,county,4,1900
city,attorney,4,1900
city,ia,4,1900
city,police,4,1900
clair,county,4,1900
cleveland,miss,4,1900
cold,blood,4,1900
columbia,county,4,1900
corinth,miss,4,1900
county,police,4,1900
county,tenn,4,1900
court,yard,4,1900
criminally,assaulting,4,1900
cumberland,md,4,1900
danville,ill,4,1900
davis,colored,4,1900
day,afternoon,4,1900
donegan,lynched,4,1900
double,lynching,4,1900
dying,condition,4,1900
elkton,ky,4,1900
euless,whittaker,4,1900
extreme,penalty,4,1900
fair,trial,4,1900
fall,term,4,1900
fatally,shooting,4,1900
fifteen,miles,4,1900
fla,july,4,1900
found,hanging,4,1900
frankfort,ky,4,1900
freight,train,4,1900
frenzied,mob,4,1900
ga,sept,4,1900
gates,colored,4,1900
george,daniel,4,1900
george,ervin,4,1900
george,hall,4,1900
george,simpson,4,1900
georgia,negro,4,1900
girard,la,4,1900
girl's,father,4,1900
gov,glenn,4,1900
gov,vardaman,4,1900
governor,hughes,4,1900
governor,vardaman,4,1900
gun,section,4,1900
guthrie,ky,4,1900
half,mile,4,1900
hattiesburg,miss,4,1900
helena,mont,4,1900
henry,lee,4,1900
hill,alleged,4,1900
horace,duncan,4,1900
horace,maples,4,1900
houston,tex,4,1900
hugh,dean,4,1900
hundred,people,4,1900
ike,fitzgerald,4,1900
ill,aug,4,1900
indian,territory,4,1900
indianapolis,ind,4,1900
infuriated,citizens,4,1900
innocent,negro,4,1900
intoxicating,liquors,4,1900
jail,kitchen,4,1900
jail,shortly,4,1900
jan,16,4,1900
jan,21,4,1900
jan,29,4,1900
joe,godley,4,1900
john,gillespie,4,1900
john,hare,4,1900
john,jones,4,1900
john,lindsay,4,1900
june,23,4,1900
june,24,4,1900
june,27,4,1900
june,4,4,1900
june,6,4,1900
jury,returned,4,1900
kan,jan,4,1900
kentucky,mob,4,1900
kentucky,negro,4,1900
killed,john,4,1900
la,march,4,1900
lamp,post,4,1900
late,hour,4,1900
laura,moore,4,1900
legal,form,4,1900
lewis,aged,4,1900
lewis,harris,4,1900
loris,higgins,4,1900
luxora,ark,4,1900
lyerly,family,4,1900
lynched,thomas,4,1900
lynching,party,4,1900
macon,ga,4,1900
main,bridge,4,1900
main,streets,4,1900
march,10,4,1900
march,17,4,1900
march,27,4,1900
martin,fuller,4,1900
masked,mob,4,1900
miss,bishop,4,1900
missouri,mob,4,1900
mitchell,white,4,1900
mo,march,4,1900
mob,charged,4,1900
mob,leader,4,1900
mob,met,4,1900
mob,numbering,4,1900
mob,quickly,4,1900
mob,rule,4,1900
mob,seeking,4,1900
mob,seized,4,1900
mob,threatens,4,1900
monday,afternoon,4,1900
mount,holly,4,1900
murder,trial,4,1900
murderer,higgins,4,1900
named,ed,4,1900
named,john,4,1900
named,william,4,1900
negro,accused,4,1900
negro,assaulted,4,1900
negro,boy,4,1900
negro,boys,4,1900
negro,brute,4,1900
negro,confessed,4,1900
negro,district,4,1900
negro,fiend,4,1900
negro,fled,4,1900
negro,girl,4,1900
negro,johnson,4,1900
negro,minstrel,4,1900
negro,mob,4,1900
negro,school,4,1900
negro's,life,4,1900
negro's,neck,4,1900
negroes,charged,4,1900
negroes,confessed,4,1900
news,spread,4,1900
nicholasville,ky,4,1900
ninth,street,4,1900
norfolk,va,4,1900
nov,16,4,1900
nut,grove,4,1900
oct,12,4,1900
ohio,mob,4,1900
pass,resolutions,4,1900
passenger,train,4,1900
pensacola,fla,4,1900
petty,larceny,4,1900
plaquemine,la,4,1900
platte,city,4,1900
preliminary,hearing,4,1900
preliminary,trial,4,1900
president,diaz,4,1900
preston,porter,4,1900
program,ar,4,1900
prominent,citizen,4,1900
promptly,returned,4,1900
prove,fatal,4,1900
public,feeling,4,1900
public,mind,4,1900
quietly,dispersed,4,1900
race,feeling,4,1900
ranged,program,4,1900
recently,lynched,4,1900
reddick,barton,4,1900
robert,white,4,1900
russellville,ky,4,1900
saturday,afternoon,4,1900
savannah,river,4,1900
school,trustees,4,1900
school,yard,4,1900
sept,10,4,1900
sept,3,4,1900
sept,6,4,1900
sept,9,4,1900
severely,injured,4,1900
sheriff,james,4,1900
sheriff,north,4,1900
sheriff,whitlock,4,1900
sheriff's,wife,4,1900
shots,fired,4,1900
silver,city,4,1900
sixth,street,4,1900
sledge,hammers,4,1900
spread,rapidly,4,1900
st,clair,4,1900
strange,negroes,4,1900
strong,plea,4,1900
sullivan,county,4,1900
table,linen,4,1900
tampa,fla,4,1900
tangipahoa,parish,4,1900
tenn,aug,4,1900
tenn,jail,4,1900
tenn,june,4,1900
tenn,oct,4,1900
tennessee,mob,4,1900
tex,aug,4,1900
thirteen,miles,4,1900
thomas,gilyard,4,1900
throat,cut,4,1900
thurston,county,4,1900
tomorrow,morning,4,1900
trivial,matter,4,1900
tunica,miss,4,1900
twenty,miles,4,1900
union,city,4,1900
vice,president,4,1900
victim's,father,4,1900
ville,ky,4,1900
walnut,grove,4,1900
walnut,log,4,1900
walter,copple,4,1900
walter,perry,4,1900
warren,hart,4,1900
white,citizens,4,1900
white,wo,4,1900
wife,murderer,4,1900
wyo,aug,4,1900
york,evening,4,1900
york,world,4,1900
11,30,3,1900
11jim,mays,3,1900
13,1907,3,1900
13,governor,3,1900
15troops,rushed,3,1900
16will,clifford,3,1900
17elmer,hill,3,1900
1four,negroes,3,1900
20,miles,3,1900
20,o'clock,3,1900
20two,colored,3,1900
22nine,negroes,3,1900
25,miles,3,1900
26,lewis,3,1900
29,george,3,1900
2fred,singleton,3,1900
3,30,3,1900
"3,000",colored,3,1900
30,1901,3,1900
4,30,3,1900
5wm,burns,3,1900
6,30,3,1900
75,cents,3,1900
8,05p,3,1900
8,37,3,1900
ada,okla,3,1900
adair,county,3,1900
adequate,punishment,3,1900
afternoon,wesley,3,1900
aged,20,3,1900
aged,22,3,1900
aged,25,3,1900
aged,27,3,1900
aged,63,3,1900
alabama,mob,3,1900
alexander,county,3,1900
alleged,mob,3,1900
alleged,murder,3,1900
american,people,3,1900
annapolis,md,3,1900
anniston,ala,3,1900
april,15,3,1900
ar,atlanta,3,1900
ark,april,3,1900
ark,june,3,1900
ark,killed,3,1900
ark,oct,3,1900
arlington,ga,3,1900
armed,mob,3,1900
arrested,saturday,3,1900
assault,negro,3,1900
assistant,cashier,3,1900
attacking,white,3,1900
attempted,rape,3,1900
aug,10,3,1900
aug,12,3,1900
aug,13,3,1900
aug,16,3,1900
aug,16will,3,1900
aug,1four,3,1900
aug,2,3,1900
aug,22,3,1900
aug,26,3,1900
aug,27,3,1900
aug,4,3,1900
august,26,3,1900
august,7,3,1900
austin,tex,3,1900
bad,criminal,3,1900
bad,negroes,3,1900
ball,passed,3,1900
barbed,wire,3,1900
barely,escaped,3,1900
barton,negroes,3,1900
basket,mills,3,1900
baton,rouge,3,1900
beaumont,tex,3,1900
belair,md,3,1900
belmont,mo,3,1900
biloxi,miss,3,1900
black,brute,3,1900
black,fiend,3,1900
bob,white,3,1900
body,cut,3,1900
body,left,3,1900
bound,train,3,1900
boy,aged,3,1900
branson,davis,3,1900
brick,swindle,3,1900
bridge,construction,3,1900
broke,jail,3,1900
bullet,inflicting,3,1900
bullet,wounds,3,1900
burning,houses,3,1900
burns,colored,3,1900
capital,city,3,1900
captured,yesterday,3,1900
carroll,county,3,1900
caselle,wild,3,1900
casper,wyo,3,1900
castle,county,3,1900
catahoula,parish,3,1900
catholic,church,3,1900
central,city,3,1900
central,station,3,1900
chambers,cabin,3,1900
charles,city,3,1900
charles,hertel,3,1900
charles,woodard,3,1900
chester,pa,3,1900
cheyenne,wyo,3,1900
chicago,aug,3,1900
chicago,colored,3,1900
city,council,3,1900
city,monday,3,1900
city,officials,3,1900
city,prison,3,1900
city,tenn,3,1900
civil,war,3,1900
clifford,negro,3,1900
clint,thomas,3,1900
clubs,freely,3,1900
coal,oil,3,1900
colo,nov,3,1900
colored,women,3,1900
columbus,miss,3,1900
committed,murder,3,1900
conductor,cooper,3,1900
confessed,murderer,3,1900
contemplated,lynching,3,1900
cope,winslow,3,1900
coroner's,inquest,3,1900
county,alabama,3,1900
county,farmer,3,1900
county,mississippi,3,1900
county,officers,3,1900
county,superintendent,3,1900
court,sat,3,1900
crap,game,3,1900
criminal,court,3,1900
crisfield,md,3,1900
crowd,surrounding,3,1900
cullen,murderer,3,1900
curtis,brown,3,1900
dana,washington,3,1900
dangerously,wounded,3,1900
davis,alias,3,1900
dead,negro,3,1900
deas,wife,3,1900
dec,18,3,1900
dec,20,3,1900
dec,26,3,1900
dec,30,3,1900
dennis,cummings,3,1900
denver,colo,3,1900
der,arrest,3,1900
desha,county,3,1900
desperate,effort,3,1900
died,yesterday,3,1900
dispatcher's,sheet,3,1900
dispersed,quietly,3,1900
dr,david,3,1900
dr,miller,3,1900
due,process,3,1900
east,st,3,1900
ed,assault,3,1900
ed,meeks,3,1900
eighteen,companies,3,1900
entire,police,3,1900
escaped,lynching,3,1900
evening,post,3,1900
excited,crowd,3,1900
farm,hand,3,1900
farmer,residing,3,1900
father,lucey,3,1900
feb,12,3,1900
feb,15,3,1900
feb,18,3,1900
feb,24,3,1900
feb,6,3,1900
february,1,3,1900
federal,government,3,1900
federal,prisoner,3,1900
felonious,assault,3,1900
fence,corner,3,1900
finally,captured,3,1900
fishing,privileges,3,1900
florida,mob,3,1900
flying,wedge,3,1900
fonnie,buck,3,1900
fort,madison,3,1900
fort,smith,3,1900
fort,valley,3,1900
fort,worth,3,1900
found,lying,3,1900
found,unconscious,3,1900
frank,james,3,1900
frank,williams,3,1900
front,yard,3,1900
ga,april,3,1900
ga,assault,3,1900
ga,feb,3,1900
ga,july,3,1900
gatling,gun,3,1900
george,richardson,3,1900
georgia,mob,3,1900
girl,della,3,1900
girl,white,3,1900
girl's,character,3,1900
gov,deneen,3,1900
gov,longino,3,1900
gov,sayers,3,1900
governor,herrick,3,1900
grace,davis,3,1900
greatly,enraged,3,1900
gro,assaulter,3,1900
gro,charged,3,1900
guilty,persons,3,1900
habeas,corpus,3,1900
half,dead,3,1900
half,dozen,3,1900
harry,brown,3,1900
head,crushing,3,1900
heinous,crime,3,1900
held,court,3,1900
henry,chambers,3,1900
henry,johnson,3,1900
homes,killed,3,1900
horse,thieves,3,1900
hot,metal,3,1900
human,life,3,1900
hundred,negroes,3,1900
hundred,persons,3,1900
ida,barrigh,3,1900
ill,june,3,1900
ill,sept,3,1900
ind,aug,3,1900
indiana,mob,3,1900
ing,lynch,3,1900
ing,lynched,3,1900
ing,white,3,1900
intended,victim,3,1900
iron,mountain,3,1900
island,hospital,3,1900
jail,charged,3,1900
jail,late,3,1900
jail,located,3,1900
jail,sunday,3,1900
jail,tonight,3,1900
james,arnold,3,1900
james,cullen,3,1900
james,sweeney,3,1900
james,wilson,3,1900
jan,11jim,3,1900
jan,20,3,1900
jan,6,3,1900
jefferson,ia,3,1900
jim,brown,3,1900
jim,wesley,3,1900
john,davis,3,1900
john,deas,3,1900
john,gordon,3,1900
john,ware,3,1900
johnson,negro,3,1900
judge,carpenter's,3,1900
judge,grubb,3,1900
judge,neville,3,1900
judge,powell,3,1900
july,1,3,1900
july,15,3,1900
july,16,3,1900
july,2,3,1900
july,21,3,1900
july,22,3,1900
july,30,3,1900
july,5,3,1900
jumbo,clark,3,1900
june,1,3,1900
june,11,3,1900
june,12,3,1900
june,15,3,1900
june,26,3,1900
june,7,3,1900
justice,harlan,3,1900
kansas,negro,3,1900
killed,officer,3,1900
killed,polk,3,1900
killed,white,3,1900
ky,april,3,1900
ky,jan,3,1900
ky,june,3,1900
la,dec,3,1900
la,feb,3,1900
la,nov,3,1900
lake,county,3,1900
late,monday,3,1900
law,abiding,3,1900
law,association,3,1900
lawabiding,citizens,3,1900
leaving,church,3,1900
lee,george,3,1900
leesburg,va,3,1900
legal,process,3,1900
liam,donegan,3,1900
light,heat,3,1900
logan,creek,3,1900
london,march,3,1900
louise,frost,3,1900
lucius,reed,3,1900
luella,mabbit,3,1900
lynchburg,tenn,3,1900
lynched,negroes,3,1900
lynched,robert,3,1900
madison,streets,3,1900
march,14,3,1900
march,23,3,1900
march,24,3,1900
march,25,3,1900
march,9,3,1900
marshal,john,3,1900
martin,aged,3,1900
martin,colored,3,1900
maryland,mob,3,1900
md,march,3,1900
met,death,3,1900
midsummer,days,3,1900
midsummer,nights,3,1900
mike,white,3,1900
milton,lindsay,3,1900
mining,camp,3,1900
miss,adamson,3,1900
miss,annie,3,1900
miss,aug,3,1900
miss,brooks,3,1900
miss,della,3,1900
miss,helen,3,1900
miss,june,3,1900
miss,nov,3,1900
miss,taylor,3,1900
mississippi,mob,3,1900
mo,feb,3,1900
mo,july,3,1900
mo,mob,3,1900
mob,attempted,3,1900
mob,breaks,3,1900
mob,burned,3,1900
mob,cut,3,1900
mob,declare,3,1900
mob,demanded,3,1900
mob,determined,3,1900
mob,entered,3,1900
mob,forming,3,1900
mob,immediately,3,1900
mob,intent,3,1900
mob,kills,3,1900
mob,lynching,3,1900
mob,marched,3,1900
mob,started,3,1900
mob,storms,3,1900
mob,wednesday,3,1900
modoc,county,3,1900
mont,oct,3,1900
mother,lynched,3,1900
motorman,baber,3,1900
murder,created,3,1900
murder,occurred,3,1900
murdered,george,3,1900
narrowly,es,3,1900
nearby,tree,3,1900
neb,aug,3,1900
nebraska,mob,3,1900
negro,attempted,3,1900
negro,church,3,1900
negro,dance,3,1900
negro,died,3,1900
negro,dixon,3,1900
negro,ed,3,1900
negro,entered,3,1900
negro,finally,3,1900
negro,fired,3,1900
negro,girls,3,1900
negro,hanged,3,1900
negro,houses,3,1900
negro,james,3,1900
negro,killed,3,1900
negro,living,3,1900
negro,metcalf,3,1900
negro,porter,3,1900
negro,preacher,3,1900
negro,pulled,3,1900
negro,quarter,3,1900
negro,race,3,1900
negro,served,3,1900
negro,slayer,3,1900
negro,suspected,3,1900
negro's,cell,3,1900
negroes,killed,3,1900
negroes,promptly,3,1900
night,confessed,3,1900
night,overpowered,3,1900
northern,newspapers,3,1900
northern,press,3,1900
nov,25,3,1900
nov,2fred,3,1900
o'clock,friday,3,1900
o'clock,thursday,3,1900
o'clock,yesterday,3,1900
oct,14,3,1900
oct,15,3,1900
oct,8,3,1900
officers,hurried,3,1900
okla,april,3,1900
orderly,manner,3,1900
orleans,oct,3,1900
oxford,miss,3,1900
pa,aug,3,1900
parish,la,3,1900
parties,unknown,3,1900
paso,tex,3,1900
patrol,wagon,3,1900
people,formed,3,1900
perry,price,3,1900
personal,property,3,1900
petty,stealing,3,1900
phil,davis,3,1900
phone,pole,3,1900
pitt,river,3,1900
pittsburg,kan,3,1900
pittsburg,pa,3,1900
plain,duty,3,1900
police,arrived,3,1900
police,department,3,1900
police,officers,3,1900
polk,county,3,1900
poll,tax,3,1900
praising,killing,3,1900
price's,corner,3,1900
priscilla,frozell,3,1900
prompt,action,3,1900
public,highway,3,1900
quickly,organized,3,1900
quickly,strung,3,1900
race,clash,3,1900
railroad,water,3,1900
railway,company,3,1900
rain,storm,3,1900
razor,martin,3,1900
recently,released,3,1900
reel,foot,3,1900
republican,party,3,1900
returning,home,3,1900
richmond,county,3,1900
ripley,tenn,3,1900
rockport,ind,3,1900
rope,broke,3,1900
rosalie,neb,3,1900
roughly,handled,3,1900
sam,hall,3,1900
sam,mitchell,3,1900
sam,padgett,3,1900
sandy,price,3,1900
scott,kan,3,1900
screams,brought,3,1900
searching,party,3,1900
senator,bailey,3,1900
sept,16,3,1900
sept,21,3,1900
sept,23,3,1900
sept,29,3,1900
served,time,3,1900
sheriff,cousins,3,1900
sheriff,smith,3,1900
sheriff's,force,3,1900
sheriff's,office,3,1900
shooting,quickly,3,1900
shot,daniel,3,1900
shot,police,3,1900
shot,sheriff,3,1900
similar,crime,3,1900
singleton,negro,3,1900
sister,sue,3,1900
sixty,days,3,1900
slightly,injured,3,1900
sons,aged,3,1900
south,atlanta,3,1900
southern,methodist,3,1900
southern,railway,3,1900
special,deputy,3,1900
spread,rap,3,1900
springs,fla,3,1900
st,augustine,3,1900
st,charles,3,1900
st,johns,3,1900
st,joseph,3,1900
stamp,ark,3,1900
starling,dunham,3,1900
state's,evidence,3,1900
steel,cage,3,1900
steel,doors,3,1900
stock,yards,3,1900
street,arriving,3,1900
street,railway,3,1900
streets,yesterday,3,1900
strong,resistance,3,1900
summary,vengeance,3,1900
sunday,afternoon,3,1900
surrounding,towns,3,1900
susan,lewis,3,1900
taking,effect,3,1900
talladega,ala,3,1900
tallahassee,fla,3,1900
telephone,poles,3,1900
tenn,august,3,1900
tenn,feb,3,1900
term,lynch,3,1900
tex,dec,3,1900
tex,march,3,1900
tex,sept,3,1900
texas,mob,3,1900
texas,negro,3,1900
thebes,ill,3,1900
thirteen,companies,3,1900
thursday,afternoon,3,1900
thursday,morning,3,1900
tom,clark,3,1900
tom,jones,3,1900
tonight,hundreds,3,1900
topeka,kan,3,1900
trial,jury,3,1900
trial,proceeded,3,1900
troops,arrived,3,1900
trouble,dates,3,1900
unidentified,negro,3,1900
va,july,3,1900
va,lynched,3,1900
valdosta,ga,3,1900
variously,estimated,3,1900
vigilance,committee,3,1900
virginia,ida,3,1900
walter,blankenship,3,1900
washington,dec,3,1900
washington,oct,3,1900
water,neb,3,1900
wednesday,evening,3,1900
weeping,water,3,1900
white,barber,3,1900
white,business,3,1900
white,heat,3,1900
white,lady,3,1900
white,male,3,1900
william,grow,3,1900
